,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,0.13671275973320007,0.019094986841082573,0.05251586437225342,0.11332486569881439,0.1809178739786148,0.08458132296800613,0.23605415225028992,0.1382494568824768,0.2221595197916031,0.08246845752000809,0.09904838353395462,0.07249882817268372,0.20907962322235107,0.07815533131361008,0.05405058711767197,0.035780224949121475,0.03427991643548012,0.10794276744127274,0.08357223123311996,0.05014649033546448,0.12351944297552109,0.09137022495269775,0.28186410665512085,0.2681577801704407,0.24309664964675903,0.06129757687449455,0.022889267653226852,0.1411554366350174,0.07305686920881271,0.033155474811792374,0.1073560044169426,0.2701229155063629,0.13310274481773376,0.245589479804039,0.20126384496688843,0.14218361675739288,0.39261022210121155,0.06496724486351013,0.10036832839250565,0.14312027394771576,0.06532198935747147,0.0941842794418335,0.03714388236403465,0.03609303757548332,0.033439043909311295,0.04411163926124573,0.038784559816122055,0.041774455457925797,0.05726367235183716,0.0592658594250679,0.11034593731164932,0.09832779318094254,0.04199238494038582,0.13434843719005585,0.17427541315555573,0.12161211669445038,0.3099571764469147,0.21467094123363495,0.09357289224863052,0.12808239459991455,0.03759308159351349,0.2928342819213867,0.13755947351455688,0.18738333880901337,0.3447926938533783,0.11671989411115646,0.08430125564336777,0.0486922524869442,0.1900051236152649,0.13197465240955353,0.11699075996875763,0.12928518652915955,0.034969449043273926,0.016335295513272285,0.11897288262844086,0.1291598677635193,0.07258497923612595,0.10053175687789917,0.14733462035655975
1,0.008367158472537994,0.07362854480743408,0.013056512922048569,0.102261021733284,0.18377360701560974,0.11265595257282257,0.11905288696289062,0.12575866281986237,0.18462501466274261,0.05234331637620926,0.09929525852203369,0.04379973188042641,0.16578611731529236,0.13387994468212128,0.19493959844112396,0.026368487626314163,0.047603361308574677,0.06696411222219467,0.04607510566711426,0.02556196041405201,0.08196022361516953,0.13868474960327148,0.5779434442520142,0.38125428557395935,0.28116095066070557,0.05824794992804527,0.01953800953924656,0.0044654239900410175,0.07499407976865768,0.01862454041838646,0.09087231755256653,0.05646601319313049,0.08438137173652649,0.1952514946460724,0.19998760521411896,0.19539131224155426,0.3722842037677765,0.05611860379576683,0.059922315180301666,0.18755683302879333,0.04822651669383049,0.09075234085321426,0.2029525488615036,0.12042903900146484,0.04224885627627373,0.05050032585859299,0.09946218132972717,0.03205485641956329,0.059916116297245026,0.32597827911376953,0.0673694983124733,0.03867631405591965,0.41053852438926697,0.15978871285915375,0.1840202808380127,0.1437418907880783,0.06715770810842514,0.0088008102029562,0.012200533412396908,0.0072790649719536304,0.02494119107723236,0.284383088350296,0.10321031510829926,0.2514226734638214,0.1713176816701889,0.2944727838039398,0.057145558297634125,0.20855991542339325,0.24520213901996613,0.16976869106292725,0.093939408659935,0.08611474931240082,0.06166422739624977,0.04257501661777496,0.17425481975078583,0.15947476029396057,0.11240771412849426,0.36757102608680725,0.2535941004753113
2,0.10354845970869064,0.03634458780288696,0.07821962982416153,0.21724428236484528,0.30718809366226196,0.27789849042892456,0.11340716481208801,0.0826994925737381,0.1460549235343933,0.02688276767730713,0.06492636352777481,0.07197621464729309,0.09851333498954773,0.08948826789855957,0.07200045138597488,0.014875086024403572,0.02920902892947197,0.05463683232665062,0.0622236505150795,0.033282484859228134,0.12038949877023697,0.056465402245521545,0.41408872604370117,0.3736667335033417,0.3709665536880493,0.06687106192111969,0.09696319699287415,0.12036895751953125,0.009922008961439133,0.037155695259571075,0.23248328268527985,0.2311590611934662,0.12056514620780945,0.28225573897361755,0.14073921740055084,0.17283616960048676,0.355459988117218,0.15329807996749878,0.27635660767555237,0.04287780076265335,0.06903758645057678,0.08051014691591263,0.03515005111694336,0.0303754061460495,0.0454590804874897,0.05670376121997833,0.01918555237352848,0.09231812506914139,0.031160278245806694,0.03273584321141243,0.05202542990446091,0.18252956867218018,0.1776312291622162,0.08073746412992477,0.10884589701890945,0.5645627975463867,0.250728577375412,0.1322941780090332,0.09653986990451813,0.17764593660831451,0.1300218403339386,0.31241440773010254,0.27927178144454956,0.20654985308647156,0.12253997474908829,0.11359179019927979,0.24461527168750763,0.06474999338388443,0.06683412194252014,0.12429307401180267,0.08295892924070358,0.14376559853553772,0.017496967688202858,0.029017172753810883,0.09628117829561234,0.04279074817895889,0.04910503700375557,0.3977717459201813,0.1361514776945114
3,0.1124449223279953,0.03968061879277229,0.02209744229912758,0.07401133328676224,0.24054892361164093,0.29653534293174744,0.07240933179855347,0.13507433235645294,0.09640471637248993,0.05979687348008156,0.05406280606985092,0.09774196147918701,0.10551612079143524,0.07114197313785553,0.03437105938792229,0.03307456523180008,0.01994531787931919,0.08230379968881607,0.09952505677938461,0.12192333489656448,0.150308296084404,0.15585234761238098,0.23518377542495728,0.5358327627182007,0.0944959819316864,0.009815189056098461,0.015205834060907364,0.14072465896606445,0.023974008858203888,0.009873781353235245,0.02836385928094387,0.008235960267484188,0.062431760132312775,0.19191622734069824,0.199600487947464,0.4801776111125946,0.280225932598114,0.08680574595928192,0.03958198055624962,0.12973463535308838,0.05749288573861122,0.09493241459131241,0.051346298307180405,0.03421848639845848,0.048666179180145264,0.06253688037395477,0.05997304245829582,0.07053080201148987,0.055741213262081146,0.19701051712036133,0.13726095855236053,0.09966239333152771,0.18333464860916138,0.15095847845077515,0.44897955656051636,0.14795127511024475,0.02227281779050827,0.16200193762779236,0.05480722337961197,0.1380583792924881,0.09998726844787598,0.06272485852241516,0.154607355594635,0.17329728603363037,0.1702972650527954,0.11768881231546402,0.18100686371326447,0.10002769529819489,0.17668111622333527,0.09724815934896469,0.07972101867198944,0.18988236784934998,0.030258461833000183,0.07689516991376877,0.0815243199467659,0.06951425969600677,0.09984194487333298,0.18395675718784332,0.23096050322055817
4,0.04158243536949158,0.012306480668485165,0.049128107726573944,0.10489676892757416,0.09933681041002274,0.07798781245946884,0.36723077297210693,0.6643739938735962,0.036918897181749344,0.3317211866378784,0.20999416708946228,0.3021695911884308,0.097190260887146,0.09664744883775711,0.18361680209636688,0.08370412886142731,0.18244080245494843,0.05508017912507057,0.03469470888376236,0.03721203655004501,0.29407674074172974,0.23602187633514404,0.199212908744812,0.1277105212211609,0.31699180603027344,0.1627199351787567,0.21886026859283447,0.12205439805984497,0.02954510971903801,0.13613028824329376,0.01171959936618805,0.1551927626132965,0.015271016396582127,0.17176911234855652,0.29823586344718933,0.05575711280107498,0.4393117427825928,0.14025330543518066,0.04807791858911514,0.1078501045703888,0.07761126011610031,0.03854446858167648,0.11582905799150467,0.07370638102293015,0.04226134344935417,0.18182601034641266,0.040550347417593,0.018570350483059883,0.04026433080434799,0.06352010369300842,0.05153867229819298,0.23996740579605103,0.09974990040063858,0.09035267680883408,0.38652876019477844,0.6249922513961792,0.35631901025772095,0.02646319754421711,0.01265995018184185,0.19603405892848969,0.07160680741071701,0.261942058801651,0.19119848310947418,0.41849154233932495,0.1621687412261963,0.11834189295768738,0.09403197467327118,0.09404130280017853,0.1659199446439743,0.1888856291770935,0.17548909783363342,0.17260609567165375,0.05896550789475441,0.06516509503126144,0.09967750310897827,0.07775422185659409,0.12511155009269714,0.17530426383018494,0.11164986342191696
5,0.12943290174007416,0.0091630844399333,0.2395189255475998,0.10526296496391296,0.03685741126537323,0.1552075445652008,0.38215625286102295,0.08481793850660324,0.16680188477039337,0.07814237475395203,0.06250575929880142,0.06498084217309952,0.16674143075942993,0.09865313023328781,0.2464379519224167,0.019708707928657532,0.03835418447852135,0.1813478171825409,0.07784255594015121,0.05988423898816109,0.13281837105751038,0.23002925515174866,0.5098063945770264,0.4035033583641052,0.3198546767234802,0.035135719925165176,0.05005503073334694,0.2070058137178421,0.040647901594638824,0.02954523265361786,0.07772845029830933,0.06814192980527878,0.018315868452191353,0.14693565666675568,0.17019018530845642,0.29478487372398376,0.14557115733623505,0.23984621465206146,0.5373674035072327,0.3259131908416748,0.18901386857032776,0.15248286724090576,0.11863988637924194,0.1723826825618744,0.09701608121395111,0.17118890583515167,0.019712762907147408,0.04562767595052719,0.05066024139523506,0.08330429345369339,0.10480079799890518,0.10735457390546799,0.1123640388250351,0.11492503434419632,0.31297582387924194,0.3134784698486328,0.2046348750591278,0.03612321615219116,0.012634644284844398,0.03536421060562134,0.14244981110095978,0.0596790574491024,0.16840165853500366,0.17179277539253235,0.16720618307590485,0.5824731588363647,0.3655909597873688,0.1973138302564621,0.11305764317512512,0.17346225678920746,0.09123647212982178,0.14484140276908875,0.0667940005660057,0.03650019317865372,0.14763762056827545,0.14617390930652618,0.1669388711452484,0.19590693712234497,0.2790679931640625
6,0.10600274801254272,0.20278188586235046,0.42337870597839355,0.1912330836057663,0.17677989602088928,0.12990988790988922,0.14349305629730225,0.0837753489613533,0.12237400561571121,0.04911436513066292,0.03287256881594658,0.05347299948334694,0.08663483709096909,0.03657642751932144,0.11075171828269958,0.024642152711749077,0.06356074661016464,0.11100377142429352,0.20080164074897766,0.17970843613147736,0.2648921012878418,0.336881548166275,0.07085788995027542,0.14177697896957397,0.16416186094284058,0.09980547428131104,0.07301002740859985,0.11821050941944122,0.12393268197774887,0.1020427718758583,0.21796458959579468,0.12754276394844055,0.12034440040588379,0.23482704162597656,0.0913405492901802,0.0829983726143837,0.18483342230319977,0.0670071393251419,0.04884111136198044,0.15818914771080017,0.09579455107450485,0.023513631895184517,0.029443446546792984,0.0621383860707283,0.033074695616960526,0.0754246935248375,0.09316825866699219,0.0987568125128746,0.08926161378622055,0.059252601116895676,0.1132025271654129,0.25842827558517456,0.09938758611679077,0.19177395105361938,0.11671452224254608,0.09391070157289505,0.029327774420380592,0.009478338994085789,0.013042660430073738,0.04068664088845253,0.03819037973880768,0.058048103004693985,0.05286579951643944,0.11310122907161713,0.03962770104408264,0.026029366999864578,0.07336964458227158,0.01825982704758644,0.059217166155576706,0.047705408185720444,0.022022182121872902,0.058861538767814636,0.03334217891097069,0.028775814920663834,0.07991477847099304,0.06261938810348511,0.083335742354393,0.06829726696014404,0.24403691291809082
7,0.07748958468437195,0.0385175421833992,0.07014376670122147,0.4428020119667053,0.11324936151504517,0.19982443749904633,0.06139014661312103,0.14967703819274902,0.17795002460479736,0.058823999017477036,0.08224140852689743,0.05475950986146927,0.2621460556983948,0.06516953557729721,0.0768069252371788,0.009114772081375122,0.01293269731104374,0.056067582219839096,0.06260336190462112,0.07579414546489716,0.1317061185836792,0.09579449892044067,0.36143651604652405,0.46994727849960327,0.21058787405490875,0.01444595493376255,0.01352318748831749,0.06683968007564545,0.024930737912654877,0.008277629502117634,0.30329692363739014,0.03567487373948097,0.11488861590623856,0.2691521942615509,0.3393405079841614,0.28510937094688416,0.14116379618644714,0.11006540805101395,0.09651859104633331,0.06783468276262283,0.0632207915186882,0.12243662029504776,0.09956077486276627,0.02479027397930622,0.03142797201871872,0.03168536722660065,0.01925000362098217,0.03762046620249748,0.06564029306173325,0.0601523220539093,0.05125824362039566,0.1393483281135559,0.2783666253089905,0.44343361258506775,0.03155899420380592,0.09303093701601028,0.11139991134405136,0.18805120885372162,0.10066626220941544,0.12824518978595734,0.08395326137542725,0.08883435279130936,0.07965078949928284,0.13067741692066193,0.08777737617492676,0.2082134485244751,0.1810169219970703,0.07207239419221878,0.08588801324367523,0.13034550845623016,0.04289259761571884,0.12212055176496506,0.061515070497989655,0.02691006101667881,0.07215471565723419,0.04467986151576042,0.16151569783687592,0.10475461184978485,0.31033533811569214
8,0.08102715760469437,0.06264881789684296,0.01607886701822281,0.038678962737321854,0.03061765432357788,0.09463556855916977,0.24010905623435974,0.05990706756711006,0.14424237608909607,0.0909654051065445,0.15756313502788544,0.149424210190773,0.1296638697385788,0.13660205900669098,0.14519235491752625,0.04630488157272339,0.0513729602098465,0.04480871930718422,0.03027205914258957,0.042155276983976364,0.19743305444717407,0.0821046307682991,0.3846835792064667,0.1766136884689331,0.22420340776443481,0.056446339935064316,0.054249901324510574,0.10044942796230316,0.06824804097414017,0.05790418013930321,0.040547553449869156,0.015704113990068436,0.023048602044582367,0.14665360748767853,0.2629661560058594,0.1683066487312317,0.1559068113565445,0.2960297167301178,0.28807148337364197,0.25767314434051514,0.17977957427501678,0.13356059789657593,0.18491674959659576,0.21113654971122742,0.13002920150756836,0.041617829352617264,0.17131933569908142,0.10890237241983414,0.08367504179477692,0.18837372958660126,0.1386488974094391,0.13321390748023987,0.15706633031368256,0.4318324029445648,0.06723663955926895,0.06872061640024185,0.08027089387178421,0.04658130556344986,0.08853670209646225,0.09233375638723373,0.08776606619358063,0.19792170822620392,0.27324455976486206,0.2009691596031189,0.264493465423584,0.10236756503582001,0.06108563020825386,0.12742263078689575,0.16923241317272186,0.061059363186359406,0.08804497867822647,0.09687808901071548,0.09926266968250275,0.030906537547707558,0.15993008017539978,0.03915480524301529,0.2913629114627838,0.19880558550357819,0.27699166536331177
9,0.07042728364467621,0.019022788852453232,0.06927922368049622,0.06437089294195175,0.2856356203556061,0.06317785382270813,0.0890122652053833,0.07196195423603058,0.10400630533695221,0.048155635595321655,0.07048243284225464,0.07856054604053497,0.09588012099266052,0.1079249382019043,0.07097112387418747,0.037138666957616806,0.051960404962301254,0.1233997717499733,0.10653594881296158,0.061447471380233765,0.2446933090686798,0.08441240340471268,0.27248162031173706,0.26988649368286133,0.062409039586782455,0.05785936117172241,0.034514233469963074,0.02433309517800808,0.018671192228794098,0.033668432384729385,0.03318603336811066,0.02166006900370121,0.009812431409955025,0.18012309074401855,0.09604235738515854,0.039807189255952835,0.12412860989570618,0.15428897738456726,0.4999341368675232,0.136476069688797,0.14818626642227173,0.09707027673721313,0.08663354068994522,0.07329277694225311,0.08243855834007263,0.03736500442028046,0.02850418910384178,0.03508025035262108,0.049361277371644974,0.08124534040689468,0.07442418485879898,0.02869376353919506,0.16837309300899506,0.10293366014957428,0.09260565787553787,0.047013457864522934,0.018800899386405945,0.09085780382156372,0.08646358549594879,0.13018640875816345,0.05801631137728691,0.07994118332862854,0.1293366700410843,0.14244689047336578,0.05264421924948692,0.0937524363398552,0.09071400761604309,0.07687374949455261,0.15660502016544342,0.21920262277126312,0.029763219878077507,0.08007875084877014,0.07609817385673523,0.1038968488574028,0.045566219836473465,0.044089965522289276,0.04728173464536667,0.1908513307571411,0.04778636619448662
