,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0,0.004257140681147575,0.0068518598563969135,0.009961453266441822,0.018751628696918488,0.056223418563604355,0.046123042702674866,0.02859383448958397,0.06340188533067703,0.06343376636505127,0.03908979520201683,0.01856781542301178,0.026559311896562576,0.03621324151754379,0.017991669476032257,0.006275699939578772,0.02275322936475277,0.010912551544606686,0.03548223525285721,0.010804996825754642,0.0255703404545784,0.02295936830341816,0.037891097366809845,0.031305309385061264,0.01792479306459427,0.005619138013571501,0.00843660719692707,0.007139760535210371,0.005735417362302542,0.007161887362599373,0.004347342997789383,0.04078173264861107,0.02430889382958412,0.017038213089108467,0.02628439851105213,0.07716777175664902,0.10307496786117554,0.10805477946996689,0.04610181972384453,0.04112451896071434,0.02548462152481079,0.07001612335443497,0.033587582409381866,0.014091864228248596,0.015302127227187157,0.016921252012252808,0.023901674896478653,0.011418938636779785,0.008847177028656006,0.0173798818141222,0.01931637153029442,0.022152308374643326,0.020506491884589195,0.047354962676763535,0.040331874042749405,0.008357756771147251,0.008879691362380981,0.014567075297236443,0.012766643427312374,0.006305794231593609,0.03608151525259018,0.01893000304698944,0.01531621627509594,0.0653388574719429,0.06540996581315994,0.0425235852599144,0.03226970136165619,0.02395588532090187,0.0759183019399643,0.056488826870918274,0.02262655831873417,0.04262395203113556,0.056788068264722824,0.009046914987266064,0.01080017164349556,0.039736371487379074,0.02594960667192936,0.02848071977496147,0.03566177189350128,0.02723587118089199,,,,,,,
1,0.005324202589690685,0.009781356900930405,0.003605507081374526,0.01747179962694645,0.02375839091837406,0.034844495356082916,0.13605068624019623,0.028344888240098953,0.04619404673576355,0.039960458874702454,0.02322150021791458,0.029156992211937904,0.04966314136981964,0.03685344383120537,0.03276878967881203,0.01837042160332203,0.008985059335827827,0.0257990974932909,0.014119993895292282,0.01859436370432377,0.03661473095417023,0.05209098383784294,0.014416772872209549,0.010135981254279613,0.0018051322549581528,0.002210593316704035,0.007705979514867067,0.005461947526782751,0.011738934554159641,0.0024284275714308023,0.029506754130125046,0.006842325441539288,0.00740582263097167,0.06078709289431572,0.10562874376773834,0.03266294673085213,0.06605793535709381,0.04507777839899063,0.0374685637652874,0.01711144857108593,0.01859203912317753,0.06620415300130844,0.05620623379945755,0.032648321241140366,0.006609989795833826,0.017437830567359924,0.046179186552762985,0.007454973645508289,0.017832504585385323,0.019291508942842484,0.023629741743206978,0.016380315646529198,0.0151972696185112,0.012767553329467773,0.009957978501915932,0.010218777693808079,0.0031094979494810104,0.007299051620066166,0.01179664395749569,0.008568381890654564,0.002721443073824048,0.04410058259963989,0.029045065864920616,0.028054814785718918,0.04800741747021675,0.044699884951114655,0.031496308743953705,0.04002668336033821,0.01875598169863224,0.06668522208929062,0.08374274522066116,0.11156660318374634,0.03136597201228142,0.05227993056178093,0.019165528938174248,0.018328122794628143,0.04371275380253792,0.02059134654700756,0.03942142426967621,,,,,,,
2,0.012065368704497814,0.014525472186505795,0.06924374401569366,0.04184817895293236,0.03358200192451477,0.07403912395238876,0.10434477031230927,0.030171455815434456,0.04281262308359146,0.028010137379169464,0.019322209060192108,0.0176546648144722,0.009909066371619701,0.061928510665893555,0.03374701365828514,0.015580090694129467,0.01429943647235632,0.006380732171237469,0.021126553416252136,0.019617557525634766,0.038916345685720444,0.018861141055822372,0.03799544274806976,0.017269544303417206,0.01268591359257698,0.005791511852294207,0.003848819062113762,0.006679358426481485,0.003233192954212427,0.011685144156217575,0.01176686491817236,0.01813901774585247,0.07409850507974625,0.05358787253499031,0.0437399186193943,0.10464306175708771,0.027547862380743027,0.03241609409451485,0.026734428480267525,0.04614986106753349,0.03479057922959328,0.045832134783267975,0.022665929049253464,0.0217730849981308,0.020679762586951256,0.03692742437124252,0.028354234993457794,0.03630049526691437,0.012124243192374706,0.04022304713726044,0.019716737791895866,0.02227221243083477,0.017777660861611366,0.02297704853117466,0.010112548246979713,0.015908105298876762,0.007885160855948925,0.012741734273731709,0.011052369140088558,0.03168163076043129,0.023109668865799904,0.08335939049720764,0.05654701218008995,0.03848137706518173,0.026765532791614532,0.02937142364680767,0.023921465501189232,0.040133461356163025,0.029668118804693222,0.032458849251270294,0.018907345831394196,0.08323035389184952,0.034846510738134384,0.010436286218464375,0.020277351140975952,0.017816174775362015,0.012061373330652714,0.02098459005355835,0.033677276223897934,,,,,,,
3,0.004077273886650801,0.0067023164592683315,0.0073043168522417545,0.012285797856748104,0.07487703114748001,0.0996604859828949,0.019092975184321404,0.05822581425309181,0.04266691952943802,0.029065074399113655,0.021183671429753304,0.023088239133358,0.07085661590099335,0.02460837922990322,0.01396194938570261,0.01312919519841671,0.010875244624912739,0.030373256653547287,0.056877706199884415,0.012494227848947048,0.04508223757147789,0.030738482251763344,0.01316139753907919,0.018842468038201332,0.003963971044868231,0.0024278592318296432,0.007005045190453529,0.007162799127399921,0.005322546232491732,0.00401975167915225,0.0019190000602975488,0.0039513795636594296,0.016054432839155197,0.02109544724225998,0.05835472792387009,0.09235221892595291,0.04126635193824768,0.02422633208334446,0.021089596673846245,0.03480008617043495,0.03536531329154968,0.028978750109672546,0.01407706644386053,0.01957976445555687,0.007739438209682703,0.025747906416654587,0.01980280876159668,0.015005610883235931,0.03812118619680405,0.014950542710721493,0.021754378452897072,0.015013078227639198,0.03513360768556595,0.02272620238363743,0.020933935418725014,0.009746880270540714,0.004982106387615204,0.01381357479840517,0.01459583267569542,0.031058399006724358,0.02611265890300274,0.0179945956915617,0.035069700330495834,0.08626801520586014,0.052358053624629974,0.046766649931669235,0.021588807925581932,0.03150356933474541,0.03631705418229103,0.04398644343018532,0.04480374604463577,0.08602345734834671,0.017241790890693665,0.019991306588053703,0.005546207539737225,0.017439499497413635,0.01531032845377922,0.013266047462821007,0.042812034487724304,,,,,,,
4,0.001757480320520699,0.0030512004159390926,0.002616636920720339,0.014432398602366447,0.009542207233607769,0.0067577119916677475,0.041153520345687866,0.062224362045526505,0.01081569492816925,0.18399561941623688,0.027995483949780464,0.018620489165186882,0.052474457770586014,0.046945005655288696,0.03900526463985443,0.024761289358139038,0.02269606664776802,0.03766785189509392,0.03968539461493492,0.013904856517910957,0.043521709740161896,0.017097339034080505,0.035056449472904205,0.0160535741597414,0.01162655744701624,0.0030263036023825407,0.006354642566293478,0.0024278180208057165,0.003201541490852833,0.006271359045058489,0.005185350310057402,0.01565253734588623,0.0020583169534802437,0.06096583604812622,0.03217599168419838,0.010765108279883862,0.16789095103740692,0.05214507505297661,0.025598373264074326,0.03306379169225693,0.018678419291973114,0.025434954091906548,0.017330706119537354,0.04061276093125343,0.03891337290406227,0.0629139170050621,0.018898140639066696,0.022377213463187218,0.00935034453868866,0.012316917069256306,0.04768070951104164,0.031118709594011307,0.03439830616116524,0.031146882101893425,0.015421845950186253,0.007305440492928028,0.01701388508081436,0.0021398249082267284,0.008930796757340431,0.01860981062054634,0.025223206728696823,0.02508881501853466,0.04190303012728691,0.04632794111967087,0.02798866480588913,0.059002235531806946,0.04142431542277336,0.041509367525577545,0.03941475972533226,0.04219754785299301,0.03881106525659561,0.03605344891548157,0.010171215981245041,0.019256826490163803,0.035105202347040176,0.022844523191452026,0.03889837488532066,0.009312047623097897,0.029216602444648743,,,,,,,
5,0.012563875876367092,0.005155734717845917,0.05893534794449806,0.007779244799166918,0.01555606909096241,0.029513731598854065,0.06841199845075607,0.029047047719359398,0.026467587798833847,0.025402942672371864,0.035744454711675644,0.04339934512972832,0.031584255397319794,0.02579021081328392,0.049069687724113464,0.05661109834909439,0.01658044010400772,0.045495543628931046,0.03867194429039955,0.03940451145172119,0.024370860308408737,0.02654322423040867,0.04906107485294342,0.03197838366031647,0.008342519402503967,0.014378954656422138,0.007846263237297535,0.004202269483357668,0.004525014199316502,0.00421737739816308,0.0038021907676011324,0.01446171198040247,0.008263779804110527,0.008363321423530579,0.014395460486412048,0.11698788404464722,0.1645307093858719,0.04769880697131157,0.03472035750746727,0.08734465390443802,0.024588249623775482,0.04703475907444954,0.06883103400468826,0.04617377743124962,0.06769979000091553,0.028128955513238907,0.027570104226469994,0.035474106669425964,0.03742530569434166,0.028629545122385025,0.05673077702522278,0.033528778702020645,0.04900558292865753,0.03091338463127613,0.01730268821120262,0.01694323495030403,0.00477030873298645,0.006118050776422024,0.0050400057807564735,0.006554570514708757,0.020980775356292725,0.016764653846621513,0.13378584384918213,0.09050975739955902,0.0340845100581646,0.07805333286523819,0.029482239857316017,0.038474276661872864,0.05164129659533501,0.024361159652471542,0.024741748347878456,0.12905438244342804,0.004528045654296875,0.026029519736766815,0.016099467873573303,0.018813807517290115,0.022076141089200974,0.03899046406149864,0.015530773438513279,,,,,,,
6,0.005418830551207066,0.05315375700592995,0.10436072200536728,0.02668721042573452,0.12228989601135254,0.04763861000537872,0.05660996958613396,0.04527546092867851,0.027921458706259727,0.026441236957907677,0.029943188652396202,0.020377397537231445,0.03485339879989624,0.01779162324965,0.0246635302901268,0.011850085109472275,0.02244165726006031,0.012734558433294296,0.01920505426824093,0.020357536152005196,0.015505703166127205,0.011917730793356895,0.010688467882573605,0.006694665178656578,0.013457534834742546,0.004962302278727293,0.013159490190446377,0.024886924773454666,0.012525969184935093,0.027970068156719208,0.040175095200538635,0.05011109635233879,0.023731674998998642,0.025196067988872528,0.03644094988703728,0.0276480820029974,0.05851009860634804,0.04817637801170349,0.011835928075015545,0.039218608289957047,0.03639854118227959,0.01749354414641857,0.02161945216357708,0.018360313028097153,0.011537848971784115,0.01856081187725067,0.008560791611671448,0.021343505010008812,0.021198228001594543,0.03589346632361412,0.0326814278960228,0.03503519296646118,0.00397692434489727,0.009140469133853912,0.010544337332248688,0.010708161629736423,0.0032787262462079525,0.005820860154926777,0.005156409461051226,0.007054375950247049,0.006737733259797096,0.01758495345711708,0.013499334454536438,0.035411328077316284,0.011796841397881508,0.016107842326164246,0.016913985833525658,0.012935701757669449,0.024554157629609108,0.039274390786886215,0.009981400333344936,0.03520691394805908,0.016629640012979507,0.013729029335081577,0.027455704286694527,0.020960427820682526,0.01880711503326893,0.05019712820649147,0.03198615089058876,,,,,,,
7,0.010269759222865105,0.004217206034809351,0.01497548259794712,0.06551893055438995,0.014071828685700893,0.029622269794344902,0.03378453105688095,0.036979686468839645,0.0473477877676487,0.01980487070977688,0.03409907966852188,0.011229755356907845,0.034153781831264496,0.03461913764476776,0.04097982123494148,0.01493519265204668,0.013529728166759014,0.007837096229195595,0.01914847269654274,0.021687839180231094,0.0393143892288208,0.029040580615401268,0.005475308746099472,0.02979682944715023,0.004598437808454037,0.004234915133565664,0.005354639142751694,0.010915142484009266,0.0033713525626808405,0.0034850698430091143,0.033098116517066956,0.047363266348838806,0.03424817696213722,0.023336054757237434,0.013468097895383835,0.10974549502134323,0.05443423241376877,0.022618234157562256,0.009188689291477203,0.03261466324329376,0.016319289803504944,0.05535411089658737,0.015500674955546856,0.026073798537254333,0.007329399231821299,0.01322110090404749,0.029017221182584763,0.022722169756889343,0.010400759987533092,0.025541111826896667,0.03283550590276718,0.015370042994618416,0.013222971931099892,0.02724359929561615,0.0046102264896035194,0.0037283289711922407,0.009558911435306072,0.008675259537994862,0.007189054507762194,0.04369144141674042,0.025240914896130562,0.042122192680835724,0.036314766854047775,0.038550179451704025,0.025994395837187767,0.018034256994724274,0.016153454780578613,0.013931234367191792,0.032078493386507034,0.02792048640549183,0.03267631307244301,0.022693024948239326,0.02662728540599346,0.009913201443850994,0.029404932633042336,0.014908830635249615,0.030940964818000793,0.030829863622784615,0.01030869223177433,,,,,,,
8,0.005919136106967926,0.006064485292881727,0.0027184849604964256,0.017793085426092148,0.004300049971789122,0.011573436670005322,0.04771963879466057,0.04296107217669487,0.13970425724983215,0.024335671216249466,0.0319729782640934,0.0337679386138916,0.037435367703437805,0.019512159749865532,0.019847961142659187,0.015936125069856644,0.015106545761227608,0.021734489127993584,0.022507162764668465,0.019038235768675804,0.036306414753198624,0.03185473755002022,0.01415187306702137,0.009630952961742878,0.010039337910711765,0.0044721257872879505,0.0035742814652621746,0.011754672043025494,0.002342423191294074,0.02372330240905285,0.0073153190314769745,0.006632878445088863,0.004347288515418768,0.08474834263324738,0.032608259469270706,0.03350052237510681,0.03994114324450493,0.041546531021595,0.05833817645907402,0.10746559500694275,0.041277702897787094,0.05094020813703537,0.021640745922923088,0.06112648546695709,0.028181692585349083,0.020120875909924507,0.03326604142785072,0.030779162421822548,0.01592288352549076,0.028474846854805946,0.015233874320983887,0.014188273809850216,0.05379550904035568,0.040832698345184326,0.006373722571879625,0.002458725357428193,0.002737161237746477,0.0038079512305557728,0.0045272610150277615,0.045850567519664764,0.01313826534897089,0.027740608900785446,0.05174638703465462,0.04159776121377945,0.012249639257788658,0.0561872273683548,0.030805060639977455,0.05091004818677902,0.023651007562875748,0.030997395515441895,0.05540025606751442,0.07279232889413834,0.022496342658996582,0.020363876596093178,0.01600945182144642,0.008037794381380081,0.02606036886572838,0.01641920767724514,0.004461794160306454,,,,,,,
9,0.00526784174144268,0.004584712442010641,0.00535146240144968,0.06317809224128723,0.03381576016545296,0.0489136278629303,0.012397903017699718,0.01677137054502964,0.028925584629178047,0.02202395536005497,0.013512564823031425,0.017835699021816254,0.028866128996014595,0.028841910883784294,0.01325112022459507,0.026661941781640053,0.015021358616650105,0.021457556635141373,0.020436588674783707,0.022039594128727913,0.030737081542611122,0.022407181560993195,0.014646233059465885,0.01290544681251049,0.0033486501779407263,0.0025490911211818457,0.004736484494060278,0.0027591949328780174,0.005299401935189962,0.006147897336632013,0.006164759397506714,0.003728607203811407,0.0037252006586641073,0.021056465804576874,0.009410123340785503,0.007004887796938419,0.020796505734324455,0.022741688415408134,0.04651901125907898,0.03921756148338318,0.0541941337287426,0.030385026708245277,0.016866983845829964,0.020602837204933167,0.05765509232878685,0.010123597458004951,0.04792049527168274,0.011125377379357815,0.01984751597046852,0.016483895480632782,0.021973321214318275,0.02162284031510353,0.013815880753099918,0.02271474339067936,0.013249837793409824,0.008112956769764423,0.004467179998755455,0.02342383749783039,0.01598094217479229,0.008116875775158405,0.009181631729006767,0.024150371551513672,0.0367438867688179,0.0602940171957016,0.037672605365514755,0.015483502298593521,0.01671851985156536,0.014330333098769188,0.02958514168858528,0.03964638337492943,0.022922363132238388,0.018385333940386772,0.02478913404047489,0.008089384064078331,0.0313546359539032,0.021593911573290825,0.020415490493178368,0.015433188527822495,0.009969029575586319,,,,,,,
